date,emerging,europe,sp500
07/May/2025,70.615997,81.192001,81.862999
08/May/2025,70.377998,80.832001,82.337997
09/May/2025,70.677002,81.102997,82.279999
12/May/2025,72.133003,80.944,84.958
13/May/2025,71.820999,81.375,85.573997
14/May/2025,72.865997,81.542999,85.662003
15/May/2025,72.858002,81.835999,86.015999
16/May/2025,72.787003,81.969002,86.617996
19/May/2025,72.431,82.807999,86.694
20/May/2025,72.481003,83.508003,86.358002
21/May/2025,72.921997,84.014,84.964996
22/May/2025,72.352997,83.014999,84.927002
23/May/2025,72.699997,82.730003,84.357002
26/May/2025,72.647003,83.808998,84.357002
27/May/2025,72.273003,83.764999,86.083
28/May/2025,72.257004,82.945999,85.602997
29/May/2025,72.649002,83.111,85.946999
30/May/2025,71.852997,83.296997,85.940002
02/Jun/2025,71.632004,83.788002,86.292
03/Jun/2025,71.902,83.579002,86.792999
04/Jun/2025,72.791,84.299004,86.799004
05/Jun/2025,73.426003,84.619003,86.341003
06/Jun/2025,73.442001,84.412003,87.228996
09/Jun/2025,74.115997,84.447998,87.308998
10/Jun/2025,74.571999,84.527,87.788002
11/Jun/2025,75.058998,84.724998,87.546997
12/Jun/2025,74.671997,85.186996,87.880997
13/Jun/2025,73.883003,84.181,86.889
16/Jun/2025,74.389,84.815002,87.705002
17/Jun/2025,74.313004,83.625,86.972
18/Jun/2025,74.095001,83.179001,86.945
19/Jun/2025,73.093002,82.224998,86.945
20/Jun/2025,73.872002,82.644997,86.755997
23/Jun/2025,73.400002,82.553001,87.588997
24/Jun/2025,75.237,84.070999,88.564003
25/Jun/2025,75.788002,83.435997,88.563004
26/Jun/2025,76.175003,84.127998,89.274002
27/Jun/2025,76.273003,85.161003,89.738998
30/Jun/2025,75.916,84.927002,90.203003
01/Jul/2025,76.318001,85.022003,90.101997
02/Jul/2025,76.378998,85.132004,90.529999
03/Jul/2025,76.796997,85.397003,91.283997
04/Jul/2025,76.466003,85.196999,91.283997
07/Jul/2025,76.127998,85.288002,90.567001
08/Jul/2025,76.459999,85.282997,90.501999
09/Jul/2025,76.232002,86.098999,91.051003
10/Jul/2025,76.443001,86.32,91.301003
11/Jul/2025,76.309998,85.523003,91
14/Jul/2025,76.277,85.388,91.127998
15/Jul/2025,77.013,84.598,90.766998
16/Jul/2025,76.956001,83.960999,91.056999
17/Jul/2025,77.063004,84.702003,91.545998
18/Jul/2025,77.568001,85.057999,91.538002
21/Jul/2025,77.820999,85.363998,91.666
22/Jul/2025,77.485001,85.184998,91.724998
23/Jul/2025,78.546997,86.186996,92.441002
24/Jul/2025,78.679001,86.619003,92.505997
25/Jul/2025,78.088997,86.122002,92.873001
28/Jul/2025,77.944,85.289001,92.889999
29/Jul/2025,77.749001,84.606003,92.614998
30/Jul/2025,77.759003,84.299004,92.499001
31/Jul/2025,77.185997,83.358002,92.156998
01/Aug/2025,76.126999,82.572998,90.683998
04/Aug/2025,76.802002,83.415001,92.019997
05/Aug/2025,77.363998,83.539001,91.572998
06/Aug/2025,77.260002,83.888,92.239998
07/Aug/2025,78.254997,84.650002,92.166
08/Aug/2025,77.841003,85.056999,92.885002
11/Aug/2025,77.957001,84.581001,92.652
12/Aug/2025,78.056999,85.195,93.704002
13/Aug/2025,79.280998,86.151001,94.005997
14/Aug/2025,78.970001,86.223,94.035004
15/Aug/2025,78.998001,86.593002,93.762001
18/Aug/2025,79.039001,86.302002,93.752998
19/Aug/2025,78.892998,86.954002,93.204002
20/Aug/2025,78.219002,87.092003,92.976997
21/Aug/2025,78.334999,86.714996,92.605003
22/Aug/2025,78.634003,87.824997,94.011002
25/Aug/2025,79.807999,87.212997,93.610001
26/Aug/2025,79.109001,86.279999,93.997002
27/Aug/2025,78.792,85.940002,94.222
28/Aug/2025,78.305,86.355003,94.518997
29/Aug/2025,78.129997,86.061996,93.914001
01/Sep/2025,78.636002,86.317001,93.914001
02/Sep/2025,78.565002,84.727997,93.264
03/Sep/2025,78.661003,85.314003,93.739998
04/Sep/2025,78.323997,85.624001,94.522003
05/Sep/2025,79.223,86.228996,94.223
08/Sep/2025,79.605003,86.709999,94.421997
09/Sep/2025,80.422997,86.681,94.675003
10/Sep/2025,81.175003,86.620003,94.958
11/Sep/2025,81.335999,87.072998,95.764
12/Sep/2025,82.306999,86.991997,95.717003
15/Sep/2025,82.498001,87.569,96.167999
16/Sep/2025,83.188004,87.266998,96.043999
17/Sep/2025,83.681,87.237,95.950996
18/Sep/2025,83.556,87.419998,96.410004
19/Sep/2025,83.25,87.167,96.880997
22/Sep/2025,83.425003,87.162003,97.308998
23/Sep/2025,83.599998,87.545998,96.773003
24/Sep/2025,83.932999,87.002998,96.498001
25/Sep/2025,83.431,85.985001,96.014
26/Sep/2025,82.297997,86.763,96.581001
29/Sep/2025,83.176003,87.186996,96.835999
30/Sep/2025,83.569,87.723999,97.232002
01/Oct/2025,83.984001,88.739998,97.561996
02/Oct/2025,84.914001,88.997002,97.623001
03/Oct/2025,85.297997,89.611,97.628998
06/Oct/2025,85.195999,89.417999,97.985001
07/Oct/2025,85.380997,88.864998,97.612
08/Oct/2025,85.182999,89.233002,98.181
09/Oct/2025,85.421997,88.512001,97.910004
10/Oct/2025,84.787003,87.424004,95.254997
13/Oct/2025,84.019997,87.660004,96.740997
14/Oct/2025,83.129997,87.606003,96.589996
15/Oct/2025,84.789001,88.321999,96.978996
16/Oct/2025,85.612,89.335999,96.367996
17/Oct/2025,84.533997,88.469002,96.875999
20/Oct/2025,85.878998,89.281998,97.910004
21/Oct/2025,85.903,89.088997,97.913002
22/Oct/2025,85.681,88.916,97.390999
23/Oct/2025,85.762001,89.233002,97.958
24/Oct/2025,86.260002,89.494003,98.732002
27/Oct/2025,87.411003,89.776001,99.945999
28/Oct/2025,87.084,89.752998,100.175
29/Oct/2025,87.935997,89.759003,100.17
30/Oct/2025,87.641998,88.904999,99.178001
31/Oct/2025,87.014999,88.280998,99.438004
03/Nov/2025,87.566002,88.192001,99.609001
04/Nov/2025,86.508003,87.709,98.440002
05/Nov/2025,85.861,87.831001,98.799004
06/Nov/2025,86.531998,87.702003,97.695
07/Nov/2025,85.778,87.478996,97.818001
10/Nov/2025,86.931999,88.524002,99.324997
11/Nov/2025,87.084,90.061996,99.530998
12/Nov/2025,87.399002,90.721001,99.594002
13/Nov/2025,87.527,90.462997,97.945
14/Nov/2025,86.025002,89.337997,97.894997
17/Nov/2025,86.164001,88.749001,96.998001
18/Nov/2025,84.543999,87.120003,96.197998
19/Nov/2025,84.455002,86.793999,96.558998
20/Nov/2025,85.152,86.946999,95.056
21/Nov/2025,82.819,86.503998,95.988998
24/Nov/2025,83.323997,86.794998,97.473999
25/Nov/2025,84.053001,87.814003,98.357002
26/Nov/2025,85.147003,88.988998,99.037003
27/Nov/2025,85.080002,89.113998,99.037003
28/Nov/2025,84.864998,89.429001,99.567001
01/Dec/2025,84.948997,89.443001,99.037003
02/Dec/2025,85.295998,89.348,99.279999
03/Dec/2025,85.238998,89.848,99.575996
04/Dec/2025,85.477997,90.349998,99.683998
05/Dec/2025,86.016998,90.122002,99.876999
08/Dec/2025,86.087997,89.912003,99.528999
09/Dec/2025,85.611,89.858002,99.442001
10/Dec/2025,85.833,90.039001,100.113
11/Dec/2025,85.473999,91.375999,100.322
12/Dec/2025,86.296997,90.723999,99.251999
15/Dec/2025,85.296997,91.539001,99.093002
16/Dec/2025,83.978996,91.152,98.857002
17/Dec/2025,84.371002,91.014,97.710999
18/Dec/2025,84.322998,91.661003,98.486
19/Dec/2025,84.961998,91.914001,99.355003
22/Dec/2025,85.915001,92.174004,99.994003
23/Dec/2025,86.119003,92.594002,100.449
24/Dec/2025,86.426003,92.619003,100.773
25/Dec/2025,86.408997,92.619003,100.773
26/Dec/2025,86.758003,92.611,100.742
29/Dec/2025,87.022003,92.584999,100.39
30/Dec/2025,87.075996,93.056,100.252
31/Dec/2025,87.190002,92.863998,99.514999
01/Jan/2026,87.249001,92.863998,99.514999
02/Jan/2026,88.749001,93.540001,99.703003
05/Jan/2026,90.092003,94.067001,100.337
06/Jan/2026,91.087997,94.556,100.959
07/Jan/2026,90.828003,94.393997,100.611
08/Jan/2026,90.191002,94.044998,100.619
09/Jan/2026,90.168999,94.736,101.271
12/Jan/2026,91.028999,95.296997,101.43
13/Jan/2026,91.406998,95.003998,101.234
14/Jan/2026,91.848,95.245003,100.694
15/Jan/2026,91.777,95.183998,100.954
16/Jan/2026,92.194,95.115997,100.889
19/Jan/2026,92.295998,94.337997,100.889
20/Jan/2026,91.925003,94.382004,98.807999
21/Jan/2026,91.906998,94.125,99.953003
22/Jan/2026,92.827003,95.268997,100.501
23/Jan/2026,93.195999,95.412003,100.534
26/Jan/2026,93.707001,96.727997,101.037
27/Jan/2026,94.920998,97.762001,101.45
28/Jan/2026,96.653999,96.911003,101.441
29/Jan/2026,96.528,96.593002,101.31
30/Jan/2026,94.871002,96.958,100.874
02/Feb/2026,92.749001,97.119003,101.418
03/Feb/2026,95.362,97.361,100.566
04/Feb/2026,95.154999,97.184998,100.056
05/Feb/2026,93.594002,96.124001,98.830002
06/Feb/2026,93.523003,97.213997,100.777
09/Feb/2026,95.582001,98.639,101.249
10/Feb/2026,96.214996,98.642998,100.915
11/Feb/2026,97.130997,98.353996,100.91
12/Feb/2026,97.5,98.057999,99.330002
13/Feb/2026,96.549004,97.683998,99.378998
16/Feb/2026,96.720001,97.872002,99.378998
17/Feb/2026,96.584999,97.996002,99.482002
18/Feb/2026,96.906998,99.241997,100.035
19/Feb/2026,97.059998,98.247002,99.752998
20/Feb/2026,97.301003,99.264999,100.445
23/Feb/2026,98.261002,98.903,99.402
24/Feb/2026,98.816002,98.958,100.163
25/Feb/2026,100.241,99.873001,100.978
26/Feb/2026,100.533,99.794998,100.436
27/Feb/2026,100,100,100
02/Mar/2026,98.452003,97.322998,100.04
03/Mar/2026,94.842003,93.528,99.095001
04/Mar/2026,91.390999,95.345001,99.863998
05/Mar/2026,93.346001,93.634003,99.300003
06/Mar/2026,93.110001,92.662003,97.981003
09/Mar/2026,90.306999,92.237999,98.794998
10/Mar/2026,93.396004,94.362999,98.584
11/Mar/2026,94.150002,93.166,98.500999
12/Mar/2026,92.637001,92.249001,97.001999
13/Mar/2026,91.232002,91.195,96.414001
16/Mar/2026,91.845001,91.968002,97.390999
17/Mar/2026,92.843002,92.846001,97.633003
18/Mar/2026,94.210999,91.982002,96.305
19/Mar/2026,91.650002,89.778,96.040001
20/Mar/2026,90.850998,88.413002,94.585999
23/Mar/2026,88.157997,89.275002,95.669998
24/Mar/2026,89.643997,89.630997,95.311996
25/Mar/2026,91.425003,90.786003,95.828003
26/Mar/2026,89.924004,89.502998,94.160004
27/Mar/2026,89.231003,88.517998,92.585999
30/Mar/2026,87.675003,88.940002,92.220001
31/Mar/2026,86.745003,89.748001,94.906998
01/Apr/2026,90.494003,92.749001,95.586998
02/Apr/2026,89.058998,92.035004,95.694
03/Apr/2026,89.460999,92.035004,95.694
06/Apr/2026,90.022003,92.010002,96.117996
07/Apr/2026,90.613998,91.264,96.191002
08/Apr/2026,95.584999,95.761002,98.602997
09/Apr/2026,94.903,95.545998,99.211998
10/Apr/2026,96.075996,96.233002,99.098999
13/Apr/2026,95.362999,95.974998,100.107
14/Apr/2026,97.165001,97.711998,101.287
15/Apr/2026,98.304001,97.182999,102.094
16/Apr/2026,99.538002,96.886002,102.361
17/Apr/2026,99.156998,98.728996,103.593
20/Apr/2026,99.359001,97.609001,103.347
21/Apr/2026,100.297,96.550003,102.691
22/Apr/2026,99.775002,95.935997,103.765
23/Apr/2026,99.292999,95.976997,103.337
24/Apr/2026,99.956001,95.402,104.161
27/Apr/2026,101.194,95.313004,104.289
28/Apr/2026,100.384,94.601997,103.779
29/Apr/2026,100.479,94.035004,103.737
30/Apr/2026,99.348999,95.602997,104.799
01/May/2026,99.424004,95.924004,105.106
04/May/2026,102.354,94.473999,104.679
05/May/2026,102.338,95.109001,105.529
06/May/2026,105.512,97.682999,107.069
