date,developing,Africa,Asia,America,med_developing,med_Africa,med_Asia,med_America
06/Sep/2023,134.662,121.186,142.152,99.35000000000001,99.815002,92.863998,100,99.815002
07/Sep/2023,134.538,120.459,142.056,99.324,99.815002,92.878998,100,99.815002
08/Sep/2023,134.442,120.385,141.972,99.15300000000001,99.815002,92.982002,100,99.815002
11/Sep/2023,135.041,121.834,142.42,100.224,99.815002,92.931,100,99.815002
12/Sep/2023,134.759,120.969,142.136,100.191,99.815002,92.828003,100,99.815002
13/Sep/2023,135.181,121.677,142.519,100.711,99.815002,93.003998,100,99.815002
14/Sep/2023,134.9,120.518,142.176,101.134,99.815002,92.828003,100,99.815002
15/Sep/2023,135.132,120.768,142.433,101.224,99.815002,92.786003,100,99.815002
18/Sep/2023,135.004,120.951,142.248,101.274,99.815002,92.807999,100,99.815002
19/Sep/2023,134.731,120.674,141.931,101.247,99.815002,92.638,100,99.815002
20/Sep/2023,135.036,120.864,142.329,101.09,99.815002,92.623001,100,99.815002
21/Sep/2023,134.745,120.763,142.113,100.306,99.815002,92.521004,99.986,99.815002
22/Sep/2023,134.829,120.916,142.223,100.22,99.815002,92.538002,100,99.815002
25/Sep/2023,134.565,120.562,142.053,99.48400000000001,99.815002,92.418999,99.985001,99.815002
26/Sep/2023,134.43,120.268,141.992,99.01000000000001,99.815002,92.424004,100,99.815002
27/Sep/2023,134.373,120.158,142.063,98.27500000000001,99.815002,92.272003,99.997002,99.815002
28/Sep/2023,134.414,120.292,142.041,98.624,99.815002,92.144997,100,99.815002
29/Sep/2023,134.294,120.383,141.818,98.974,99.815002,92.144997,100,99.815002
02/Oct/2023,134.284,120.192,141.987,98.069,99.815002,91.986,99.995003,99.815002
03/Oct/2023,134.023,119.946,141.962,96.509,99.815002,91.906998,100,99.815002
04/Oct/2023,134.053,120.503,141.931,96.645,99.815002,91.828003,99.972,99.815002
05/Oct/2023,133.949,120.056,141.952,96.004,99.815002,91.761002,99.973999,99.815002
06/Oct/2023,133.992,120.019,141.962,96.258,99.751999,91.797997,99.972,100
09/Oct/2023,134.003,120.159,141.963,96.268,99.815002,91.834999,99.991997,99.815002
10/Oct/2023,134.165,120.371,141.938,97.434,99.815002,91.797997,99.985001,99.815002
11/Oct/2023,134.224,120.615,141.954,97.652,99.815002,91.761002,99.991997,99.815002
12/Oct/2023,133.9,120.312,141.643,97.246,99.815002,91.797997,99.971001,99.815002
13/Oct/2023,134.019,120.146,141.878,96.85000000000001,99.815002,91.761002,99.991997,99.815002
16/Oct/2023,133.883,120.376,141.583,97.43300000000001,99.815002,90.466003,99.991997,99.815002
17/Oct/2023,133.825,120.427,141.523,97.342,99.815002,91.797997,99.999001,99.815002
18/Oct/2023,133.853,119.972,141.714,96.68000000000001,99.815002,91.761002,99.991997,99.815002
19/Oct/2023,133.851,120.055,141.736,96.512,99.815002,90.362999,99.987999,99.815002
20/Oct/2023,133.763,118.263,141.688,96.914,99.815002,91.761002,99.988998,99.815002
23/Oct/2023,133.775,117.82,141.663,97.322,99.771004,90.899002,99.973999,99.815002
24/Oct/2023,133.942,119.414,141.746,97.34700000000001,99.815002,90.736,99.977997,99.815002
25/Oct/2023,133.849,119.36,141.653,97.243,99.815002,90.708,99.973999,99.815002
26/Oct/2023,133.872,119.361,141.616,97.607,99.815002,91.797997,99.960999,99.815002
27/Oct/2023,133.897,119.676,141.613,97.657,99.815002,91.797997,99.963997,99.815002
30/Oct/2023,133.936,119.781,141.657,97.64100000000001,99.771004,91.761002,99.959,99.815002
31/Oct/2023,133.912,119.958,141.604,97.693,99.815002,91.797997,99.972,99.815002
01/Nov/2023,134.066,120.032,141.583,98.83800000000001,99.815002,91.761002,99.969002,99.815002
02/Nov/2023,134.191,120.155,141.617,99.46300000000001,99.815002,91.797997,99.964996,99.815002
03/Nov/2023,134.441,119.905,141.831,100.115,99.815002,91.797997,99.972,99.815002
06/Nov/2023,134.507,120.165,141.905,100.056,99.815002,91.834999,99.967003,99.815002
07/Nov/2023,134.422,120.426,141.756,100.179,99.815002,91.797997,99.956001,99.815002
08/Nov/2023,134.479,119.893,141.983,99.55,99.815002,91.874001,99.962997,99.815002
09/Nov/2023,134.325,119.512,141.943,98.868,99.815002,91.797997,99.972,99.815002
10/Nov/2023,134.338,119.405,141.855,99.48700000000001,99.815002,91.803001,99.956001,99.815002
13/Nov/2023,134.326,119.417,141.85,99.426,99.815002,91.797997,99.994003,99.815002
14/Nov/2023,134.729,119.048,142.179,100.556,99.815002,92.267998,99.974998,99.815002
15/Nov/2023,134.784,119.091,142.251,100.528,99.815002,92.136002,99.995003,99.815002
16/Nov/2023,134.864,119.351,142.315,100.616,99.815002,92.356003,100,99.815002
17/Nov/2023,134.987,119.137,142.544,100.302,99.815002,93.119003,99.974998,99.815002
20/Nov/2023,135.391,119.661,142.871,101.071,99.815002,93.288002,100,99.815002
21/Nov/2023,135.506,119.53,143.122,100.549,99.815002,93.259003,100,99.815002
22/Nov/2023,135.335,119.463,142.922,100.492,99.815002,93.405998,99.974998,99.815002
23/Nov/2023,135.417,119.514,143.017,100.518,99.815002,93.221001,99.974998,99.815002
24/Nov/2023,135.399,119.469,142.961,100.716,99.815002,93.486,100,99.815002
27/Nov/2023,135.433,119.794,142.968,100.783,99.815002,93.583,99.929001,99.815002
28/Nov/2023,135.364,120.074,142.799,101.113,99.815002,93.746002,99.973,99.815002
29/Nov/2023,135.552,119.618,143.18,100.509,99.815002,93.650002,99.995003,99.815002
30/Nov/2023,135.42,119.558,143.086,100.146,99.815002,93.504997,99.991997,99.815002
01/Dec/2023,135.551,119.647,143.092,100.977,99.815002,93.608002,99.995003,99.815002
04/Dec/2023,135.317,119.216,143.034,99.863,99.815002,93.205002,99.995003,99.815002
05/Dec/2023,135.108,119.072,142.747,100.051,99.815002,92.817001,100,99.815002
06/Dec/2023,135.303,118.929,142.925,100.482,99.815002,92.608002,99.964996,99.815002
07/Dec/2023,135.299,119.068,142.98,100.092,99.815002,92.726997,99.984001,99.815002
08/Dec/2023,135.199,119.127,142.837,100.161,99.815002,92.609001,100,99.815002
11/Dec/2023,135.069,118.969,142.716,99.994,99.815002,92.213997,99.983002,99.815002
12/Dec/2023,135.045,118.813,142.707,99.938,99.815002,92.375999,99.987,99.815002
13/Dec/2023,135.148,119.094,142.73,100.412,99.815002,92.628998,99.949997,99.815002
14/Dec/2023,135.681,119.778,143.318,100.582,99.815002,93.358002,100,99.815002
15/Dec/2023,135.645,119.91,143.289,100.433,99.815002,94.855003,99.990997,99.815002
18/Dec/2023,135.552,119.683,143.116,100.838,99.815002,94.910004,99.990997,99.815002
19/Dec/2023,135.629,119.174,143.164,101.319,99.815002,95.181,100,99.815002
20/Dec/2023,135.501,119.228,143.101,100.758,99.815002,95.211998,100,99.815002
21/Dec/2023,135.248,117.795,142.813,101.184,99.815002,95.221001,99.992996,99.815002
22/Dec/2023,135.546,117.697,143.141,101.489,99.815002,95.703003,100,99.815002
25/Dec/2023,135.503,117.65,143.109,101.384,99.815002,95.703003,99.999001,99.815002
26/Dec/2023,135.54,117.512,143.071,101.91,99.815002,93.528999,99.994003,99.815002
27/Dec/2023,135.604,118.181,143.078,102.032,99.830002,94.018997,100.002,99.822998
28/Dec/2023,135.541,117.792,143.092,101.683,99.815002,94.195,100.009,99.815002
29/Dec/2023,135.817,118.183,143.417,101.643,99.815002,93.758003,100.001,99.815002
01/Jan/2024,135.794,118.197,143.387,101.643,99.815002,93.758003,100,99.815002
02/Jan/2024,135.338,117.759,142.977,100.923,99.815002,93.403,100.001,99.815002
03/Jan/2024,135.253,117.423,142.888,100.971,99.815002,93.207001,100,99.815002
04/Jan/2024,135.202,117.167,142.828,101.057,99.815002,93.207001,100,99.815002
05/Jan/2024,135.372,117.092,142.959,101.542,99.815002,93.101997,100,99.815002
08/Jan/2024,135.244,117.095,142.79,101.586,99.815002,93.152,100,99.815002
09/Jan/2024,135.071,117.015,142.707,100.878,99.815002,93.556999,100,99.815002
10/Jan/2024,135.021,116.498,142.662,100.992,99.815002,94.792,100,99.815002
11/Jan/2024,135.083,116.477,142.682,101.323,99.815002,95.333,100,99.815002
12/Jan/2024,135.139,116.446,142.717,101.53,99.815002,95.278999,100,99.815002
15/Jan/2024,135.192,117.793,142.692,101.468,99.815002,93.657997,100,99.815002
16/Jan/2024,134.809,117.744,142.445,100.202,99.815002,93.627998,100,99.815002
17/Jan/2024,134.659,117.485,142.288,100.131,99.815002,93.508003,100,99.815002
18/Jan/2024,134.717,116.885,142.366,100.359,99.815002,93.190002,100,99.815002
19/Jan/2024,134.761,116.909,142.394,100.494,99.815002,93.214996,100,99.815002
22/Jan/2024,134.648,116.737,142.374,99.901,99.815002,93.218002,100,99.815002
23/Jan/2024,134.727,116.422,142.507,99.846,99.815002,93.099998,99.994003,99.815002
24/Jan/2024,134.916,116.741,142.653,100.217,99.815002,93.226997,100,99.815002
25/Jan/2024,134.8,116.923,142.467,100.36,99.815002,92.957001,99.981003,99.815002
26/Jan/2024,134.749,116.709,142.42,100.357,99.815002,93.265999,100,99.815002
29/Jan/2024,134.615,116.774,142.331,99.893,99.815002,92.649002,99.989998,99.815002
30/Jan/2024,134.558,113.868,142.453,100.046,99.815002,92.704002,99.973,99.815002
31/Jan/2024,134.546,113.039,142.516,99.965,99.815002,92.582001,99.999001,99.815002
01/Feb/2024,134.5,111.73,142.469,100.459,99.815002,93.001999,99.989998,99.815002
02/Feb/2024,134.279,111.119,142.362,99.77500000000001,99.815002,92.638,100,99.815002
05/Feb/2024,134.15,110.822,142.256,99.58800000000001,99.815002,92.319,100,99.815002
06/Feb/2024,134.27,111.009,142.329,99.941,99.815002,92.364998,99.990997,99.815002
07/Feb/2024,134.243,110.92,142.315,99.873,99.815002,92.171997,100,99.815002
08/Feb/2024,134.142,110.628,142.285,99.461,99.815002,92.121002,100,99.815002
09/Feb/2024,134.205,110.492,142.303,99.85300000000001,99.815002,92.150002,100,99.815002
12/Feb/2024,134.21,110.391,142.308,99.898,99.815002,92.095001,100,99.815002
13/Feb/2024,134.131,110.138,142.273,99.65600000000001,99.815002,91.986,100,99.815002
14/Feb/2024,134.164,110.394,142.271,99.792,99.815002,92.051003,99.996002,99.815002
15/Feb/2024,134.196,110.647,142.28,99.849,99.815002,92.275002,99.988998,99.815002
16/Feb/2024,133.729,110.84,141.677,99.854,99.815002,92.279999,100,99.815002
19/Feb/2024,133.714,110.815,141.632,100.006,99.815002,92.174004,99.988998,99.815002
20/Feb/2024,133.744,110.206,141.673,100.24,99.815002,92.448997,100,99.815002
21/Feb/2024,133.754,110.283,141.694,100.166,99.815002,93.611,99.967003,99.815002
22/Feb/2024,133.715,110.652,141.69,99.767,99.815002,92.588997,99.988998,99.815002
23/Feb/2024,133.629,110.5,141.651,99.452,99.815002,92.602997,100,99.815002
26/Feb/2024,133.611,110.381,141.619,99.548,99.815002,92.903999,100,99.815002
27/Feb/2024,133.66,110.081,141.607,100.076,99.815002,92.800003,100,99.815002
28/Feb/2024,133.556,109.633,141.563,99.78400000000001,99.815002,92.879997,100,99.815002
29/Feb/2024,133.631,109.721,141.634,99.88200000000001,99.815002,92.754997,100,99.815002
01/Mar/2024,133.634,110.166,141.566,100.085,99.815002,92.698997,100,99.815002
04/Mar/2024,133.617,110.484,141.502,100.188,99.815002,94.221001,100,99.815002
05/Mar/2024,133.611,110.445,141.508,100.131,99.815002,94.360001,100,99.815002
06/Mar/2024,133.228,103.297,141.529,100.367,99.815002,94.452003,100,99.815002
07/Mar/2024,133.306,103.343,141.597,100.511,99.815002,93.154999,100,99.815002
08/Mar/2024,133.375,103.449,141.687,100.452,99.815002,93.380997,100.001,99.815002
11/Mar/2024,133.368,103.365,141.683,100.457,99.815002,93.452003,100.001,99.815002
12/Mar/2024,133.379,103.516,141.672,100.536,99.815002,93.615997,100.001,99.815002
13/Mar/2024,133.369,103.819,141.568,100.908,99.815002,93.663002,100,99.815002
14/Mar/2024,133.319,103.998,141.523,100.737,99.815002,93.433998,100,99.815002
15/Mar/2024,133.283,103.862,141.496,100.688,99.815002,93.473999,100,99.815002
18/Mar/2024,133.144,104.014,141.4,100.196,99.815002,93.026001,100,99.863998
19/Mar/2024,133.124,104.608,141.341,100.134,99.815002,92.991997,100,99.872002
20/Mar/2024,133.22,104.402,141.345,100.856,99.815002,93.407997,100,99.815002
21/Mar/2024,133.251,105.225,141.373,100.571,99.815002,93.146004,100,99.815002
22/Mar/2024,132.92,104.729,141.037,100.339,99.815002,92.707001,100,99.815002
25/Mar/2024,133.086,104.665,141.184,100.7,99.815002,93.119003,100,99.815002
26/Mar/2024,133.02,104.79,141.079,100.776,99.815002,92.876999,100,99.815002
27/Mar/2024,133.014,104.894,141.036,100.924,99.815002,92.738998,100,99.815002
28/Mar/2024,132.937,104.762,141.014,100.566,99.815002,92.663002,100,99.815002
29/Mar/2024,132.999,105.592,141.005,100.696,99.815002,92.806,100,99.815002
01/Apr/2024,132.938,105.654,141.003,100.256,99.815002,92.823997,100,99.815002
02/Apr/2024,132.979,105.842,140.996,100.506,99.815002,92.925003,100,99.815002
03/Apr/2024,132.929,105.442,140.918,100.755,99.815002,93.347,100,99.815002
04/Apr/2024,132.991,105.474,141.009,100.671,99.815002,93.516998,100,99.815002
05/Apr/2024,133.076,106.425,141.009,100.854,99.815002,93.833,100,99.815002
08/Apr/2024,133.146,106.573,140.987,101.398,99.815002,94.330002,100,99.815002
09/Apr/2024,133.161,106.598,141.003,101.399,99.815002,94.330002,100,99.815002
10/Apr/2024,132.953,106.373,140.891,100.675,99.815002,94.330002,100,99.815002
11/Apr/2024,132.955,106.236,140.931,100.528,99.815002,94.330002,100,99.815002
12/Apr/2024,132.798,106.997,140.806,99.807,99.932999,94.330002,100,100
15/Apr/2024,132.667,106.545,140.822,99.012,99.925003,94.330002,100,100
16/Apr/2024,132.318,106.451,140.64,97.64,99.815002,93.998001,100,99.815002
17/Apr/2024,132.401,106.171,140.671,98.16,99.815002,94.325996,100,99.815002
18/Apr/2024,132.383,106.229,140.679,97.968,99.815002,94.330002,100,99.815002
19/Apr/2024,132.541,107.984,140.665,98.39400000000001,99.815002,94.330002,100,99.815002
22/Apr/2024,132.384,105.383,140.639,98.547,99.815002,93.977997,99.992996,99.815002
23/Apr/2024,132.482,105.472,140.642,99.169,99.815002,94.407997,100,99.815002
24/Apr/2024,132.419,105.266,140.655,98.755,99.815002,94.299004,100,99.815002
25/Apr/2024,132.387,105.168,140.699,98.336,99.815002,94.561996,99.992996,99.815002
26/Apr/2024,132.397,104.776,140.642,98.876,99.815002,92.525002,99.975998,99.815002
29/Apr/2024,132.532,104.83,140.74,99.242,99.815002,93.572998,100,99.815002
30/Apr/2024,132.297,104.38,140.665,98.227,99.815002,92.855003,99.999001,99.815002
01/May/2024,132.302,104.42,140.612,98.53400000000001,99.815002,92.723,99.991997,99.815002
02/May/2024,132.51,104.784,140.714,99.255,99.815002,92.919998,99.995003,99.815002
03/May/2024,132.611,104.72,140.783,99.602,99.815002,93.644997,100,99.815002
06/May/2024,132.812,104.781,140.993,99.813,99.815002,94.554001,99.997002,99.815002
07/May/2024,132.78,104.807,140.956,99.785,99.815002,94.288002,100,99.815002
08/May/2024,132.698,104.674,140.899,99.59,99.815002,94.650002,100,99.815002
09/May/2024,132.657,104.642,140.847,99.60300000000001,99.815002,94.330002,100,99.815002
10/May/2024,132.585,104.654,140.784,99.441,99.815002,94.016998,100,99.815002
13/May/2024,132.556,104.925,140.729,99.43600000000001,99.815002,94.683998,100,99.815002
14/May/2024,132.559,104.557,140.724,99.634,99.815002,92.481003,100,99.815002
15/May/2024,132.758,104.569,140.908,99.994,99.815002,92.802002,100,99.815002
16/May/2024,132.78,104.593,140.922,100.059,99.815002,92.769997,100,99.815002
17/May/2024,132.836,104.902,140.909,100.387,99.815002,92.899002,100,99.815002
20/May/2024,132.759,104.505,140.816,100.537,99.815002,92.852997,100,99.815002
21/May/2024,132.699,105.272,140.727,100.283,99.815002,94.288002,100,99.815002
22/May/2024,132.641,104.877,140.756,99.89,99.815002,94.248001,100,99.815002
23/May/2024,132.567,104.358,140.735,99.711,99.815002,92.838997,99.999001,99.815002
24/May/2024,132.561,104.35,140.742,99.63200000000001,99.815002,93.584999,99.996002,99.815002
27/May/2024,132.555,104.385,140.73,99.64400000000001,99.815002,92.870003,99.996002,99.815002
28/May/2024,132.593,105.626,140.699,99.55800000000001,99.815002,94.405998,100,99.815002
29/May/2024,132.375,105.419,140.585,98.768,99.815002,94.448997,99.996002,99.815002
30/May/2024,132.496,106.23,140.696,98.65600000000001,99.815002,94.355003,99.996002,99.815002
31/May/2024,132.246,104.012,140.598,98.393,99.815002,93.103996,99.996002,99.815002
03/Jun/2024,132.155,104.312,140.668,97.26600000000001,99.815002,92.998001,99.987999,99.815002
04/Jun/2024,131.942,103.982,140.552,96.569,99.815002,93.043999,100,99.815002
05/Jun/2024,132,103.772,140.556,97.033,99.815002,92.962997,100,99.815002
06/Jun/2024,131.944,103.778,140.581,96.503,99.815002,93.151001,100,99.815002
07/Jun/2024,131.745,104.155,140.539,95.212,99.815002,93.922997,100,99.815002
10/Jun/2024,131.695,103.636,140.494,95.32900000000001,99.766998,92.638,99.992996,99.815002
11/Jun/2024,131.539,103.681,140.423,94.626,99.810997,92.488998,99.992996,99.815002
12/Jun/2024,131.542,103.847,140.517,94.062,99.815002,93.417,99.992996,99.815002
13/Jun/2024,131.599,103.834,140.465,94.743,99.751999,92.625999,100,99.815002
14/Jun/2024,131.462,103.952,140.33,94.48400000000001,99.709,93.014999,99.981003,99.815002
17/Jun/2024,131.399,104.158,140.313,94.059,99.745003,93.195,99.977997,99.815002
18/Jun/2024,131.48,104.316,140.392,94.12,99.764,93.228996,99.981003,99.815002
19/Jun/2024,131.456,104.339,140.366,94.087,99.815002,92.544998,100,99.815002
20/Jun/2024,131.351,104.296,140.235,94.09700000000001,99.815002,92.370003,99.999001,99.815002
21/Jun/2024,131.402,104.161,140.222,94.57900000000001,99.751999,92.331001,99.996002,99.815002
24/Jun/2024,131.488,103.878,140.254,95.11200000000001,99.815002,92.501999,99.997002,99.815002
25/Jun/2024,131.382,103.694,140.232,94.577,99.717003,92.425003,99.987,99.815002
26/Jun/2024,131.205,103.781,140.181,93.601,99.751999,92.605003,99.996002,99.815002
27/Jun/2024,131.18,103.557,140.19,93.47500000000001,99.806999,92.886002,99.996002,99.815002
28/Jun/2024,131.193,103.819,140.24,93.187,99.774002,93.059998,99.996002,99.815002
01/Jul/2024,131.107,103.6,140.232,92.726,99.815002,92.531998,99.985001,99.815002
02/Jul/2024,131.083,103.355,140.2,92.84100000000001,99.815002,92.554001,99.996002,99.815002
03/Jul/2024,131.2,103.533,140.169,93.744,99.751999,92.727997,99.996002,99.815002
04/Jul/2024,131.368,103.681,140.255,94.361,99.815002,92.468002,99.996002,99.815002
05/Jul/2024,131.358,103.822,140.205,94.509,99.815002,93.252998,99.996002,99.815002
08/Jul/2024,131.425,103.911,140.259,94.643,99.815002,92.785004,100,99.815002
09/Jul/2024,131.454,103.815,140.197,95.214,99.75,92.653,100,99.815002
10/Jul/2024,131.436,103.506,140.131,95.586,99.751999,92.992996,99.997002,99.815002
11/Jul/2024,131.625,103.556,140.373,95.544,99.815002,93.139999,100,99.815002
12/Jul/2024,131.74,103.643,140.418,96.048,99.803001,93.087997,100,99.815002
15/Jul/2024,131.619,103.579,140.334,95.70100000000001,99.803001,94.583,100,99.815002
16/Jul/2024,131.584,103.542,140.265,95.854,99.815002,93.304001,100,99.815002
17/Jul/2024,131.561,103.403,140.342,95.333,99.751999,93.571999,100,99.815002
18/Jul/2024,131.379,103.208,140.313,94.32000000000001,99.815002,93.317001,100,99.815002
19/Jul/2024,131.218,103.136,140.206,93.82600000000001,99.751999,93.271004,99.996002,99.815002
22/Jul/2024,131.271,103.056,140.208,94.21900000000001,99.751999,93.457001,99.996002,99.815002
23/Jul/2024,131.197,102.861,140.21,93.777,99.688004,93.093002,99.991997,99.815002
24/Jul/2024,131.152,102.814,140.302,92.98400000000001,99.685997,93.038002,99.996002,99.815002
25/Jul/2024,131.297,102.813,140.502,92.88800000000001,99.240997,92.986,99.996002,99.815002
26/Jul/2024,131.189,102.931,140.367,92.837,99.751999,93.681999,99.996002,99.815002
29/Jul/2024,131.089,102.796,140.271,92.73,99.751999,92.800003,99.996002,99.815002
30/Jul/2024,130.897,99.07300000000001,140.346,92.55200000000001,99.751999,92.769997,99.986,99.815002
31/Jul/2024,131.097,98.55,140.621,92.646,99.815002,92.746002,100,99.815002
01/Aug/2024,130.823,98.721,140.453,91.604,99.613998,92.587997,99.996002,99.815002
02/Aug/2024,131.254,98.754,141.065,91.208,99.751999,93.093002,100,99.815002
05/Aug/2024,131.288,96.92400000000001,141.301,90.92400000000001,99.758003,93.105003,100,99.815002
06/Aug/2024,131.067,96.929,141.006,91.012,99.815002,93.009003,99.996002,99.815002
07/Aug/2024,131.1,96.614,140.966,91.59,99.815002,93.648003,100,99.815002
08/Aug/2024,131.311,96.31100000000001,141.021,92.873,99.783997,93.458,99.996002,99.815002
09/Aug/2024,131.42,96.17700000000001,141.11,93.191,99.791,93.513,100,100
12/Aug/2024,131.312,96.127,141.032,92.889,99.815002,93.584,100,99.815002
13/Aug/2024,131.514,95.774,141.238,93.304,99.718002,93.844002,99.996002,100
14/Aug/2024,131.652,95.941,141.358,93.527,99.751999,93.929001,100,99.815002
15/Aug/2024,131.487,96.07300000000001,141.107,93.711,99.780998,93.762001,100,99.815002
16/Aug/2024,131.581,96.175,141.215,93.72,99.806,94.287003,99.996002,99.815002
19/Aug/2024,131.876,96.491,141.484,94.154,99.815002,94.612,99.997002,99.815002
20/Aug/2024,131.825,96.392,141.583,93.301,99.815002,94.695,100,99.815002
21/Aug/2024,131.71,96.41800000000001,141.526,92.81100000000001,99.815002,94.994003,100,99.815002
22/Aug/2024,131.433,96.19800000000001,141.386,91.761,99.815002,95.024002,100,99.815002
23/Aug/2024,131.81,96.358,141.602,93.114,99.815002,95.489998,100,99.815002
26/Aug/2024,131.778,96.26000000000001,141.653,92.646,99.815002,95.512001,100,99.815002
27/Aug/2024,131.651,96.282,141.603,92.04300000000001,99.815002,95.609001,100,99.815002
28/Aug/2024,131.609,96.252,141.607,91.742,99.815002,95.459,100,99.815002
29/Aug/2024,131.703,96.35900000000001,141.841,91.069,99.815002,95.281998,100,99.815002
30/Aug/2024,131.74,96.15600000000001,141.875,91.221,99.815002,94.954002,100,99.815002
02/Sep/2024,131.534,96.19500000000001,141.643,91.053,99.815002,95.069,100,99.815002
03/Sep/2024,131.432,95.988,141.579,90.79000000000001,99.815002,94.706001,100,99.815002
04/Sep/2024,131.441,96.089,141.628,90.538,99.751999,96.063004,100,99.815002
05/Sep/2024,131.728,96.018,141.905,91.03400000000001,99.765999,96.373001,100,99.815002
06/Sep/2024,131.702,95.872,141.948,90.679,99.733002,94.900002,100,99.815002
09/Sep/2024,131.492,95.57000000000001,141.686,90.78700000000001,99.751999,94.684998,100,99.815002
10/Sep/2024,131.353,95.48999999999999,141.66,90.009,99.815002,94.616997,100,99.815002
11/Sep/2024,131.418,95.453,141.655,90.497,99.815002,94.591003,100,99.815002
12/Sep/2024,131.534,95.339,141.684,91.184,99.751999,94.848999,100,99.815002
13/Sep/2024,131.862,95.70400000000001,141.913,92.04600000000001,99.800003,94.858002,100,99.815002
16/Sep/2024,131.951,95.759,141.967,92.337,99.800003,96.344002,100,99.815002
17/Sep/2024,132.023,95.79900000000001,141.989,92.693,99.759003,95.013,100,99.815002
18/Sep/2024,132.108,95.852,142.108,92.60600000000001,99.771004,95.236,100,99.815002
19/Sep/2024,132.281,95.88800000000001,142.288,92.79600000000001,99.750999,95.417,100,99.815002
20/Sep/2024,132.31,95.785,142.459,92.10300000000001,99.815002,95.471001,100,99.815002
23/Sep/2024,132.254,95.718,142.422,91.955,99.815002,95.207001,100,99.815002
24/Sep/2024,132.525,96.045,142.606,92.676,99.815002,95.657997,100,99.815002
25/Sep/2024,132.433,95.72800000000001,142.637,92.002,99.815002,95.455002,100,99.815002
26/Sep/2024,132.636,95.96300000000001,142.798,92.425,99.815002,95.640999,100,99.815002
27/Sep/2024,132.632,95.967,142.803,92.366,99.815002,95.595001,100.001,99.815002
30/Sep/2024,132.543,95.803,142.722,92.261,99.815002,95.462997,100.001,99.815002
01/Oct/2024,132.489,95.488,142.65,92.416,99.815002,95.182999,100,99.815002
02/Oct/2024,132.484,95.54000000000001,142.594,92.66800000000001,99.815002,95.084999,100,99.815002
03/Oct/2024,132.38,95.511,142.508,92.434,99.815002,94.760002,100,99.815002
04/Oct/2024,132.378,95.661,142.445,92.69800000000001,99.741997,94.355003,99.997002,99.815002
07/Oct/2024,132.247,95.54300000000001,142.344,92.39700000000001,99.815002,94.275002,99.999001,99.815002
08/Oct/2024,131.924,95.453,142.022,91.976,99.815002,94.257004,100,99.815002
09/Oct/2024,131.648,95.26300000000001,141.804,91.345,99.751999,93.834999,100,99.815002
10/Oct/2024,131.719,95.384,141.853,91.521,99.690002,93.819,100,99.815002
11/Oct/2024,131.842,95.485,141.979,91.628,99.804001,93.822998,100,99.815002
14/Oct/2024,131.684,95.203,141.807,91.605,99.751999,93.329002,100,99.815002
15/Oct/2024,131.325,95.059,141.539,90.657,99.732002,93.473999,100,99.815002
16/Oct/2024,131.306,95.068,141.568,90.36499999999999,99.807999,93.350998,99.999001,99.815002
17/Oct/2024,131.277,95.075,141.523,90.41200000000001,99.764,93.081001,99.997002,99.815002
18/Oct/2024,131.391,95.118,141.718,90.108,99.815002,93.186996,99.997002,99.815002
21/Oct/2024,131.209,94.917,141.536,89.93600000000001,99.771004,92.821999,100,99.815002
22/Oct/2024,131.16,94.89700000000001,141.454,90.05500000000001,99.734001,92.688004,99.997002,99.815002
23/Oct/2024,131.105,94.758,141.382,90.128,99.734001,92.636002,99.995003,99.815002
24/Oct/2024,131.166,94.893,141.41,90.337,99.734001,92.718002,99.980003,99.815002
25/Oct/2024,131.078,94.739,141.41,89.794,99.686996,92.584,99.997002,99.815002
28/Oct/2024,130.969,94.809,141.288,89.68300000000001,99.617996,92.547997,99.980003,99.815002
29/Oct/2024,130.911,94.705,141.297,89.274,99.625,92.681,99.980003,99.815002
30/Oct/2024,130.991,94.708,141.431,89.09400000000001,99.751999,92.799004,99.980003,99.815002
31/Oct/2024,130.978,94.779,141.412,89.081,99.671997,92.839996,99.947998,99.815002
01/Nov/2024,130.805,94.726,141.341,88.29600000000001,99.583,92.765999,99.997002,99.815002
04/Nov/2024,131.059,94.848,141.519,89.02800000000001,99.751999,92.862,99.997002,99.815002
05/Nov/2024,131.085,94.895,141.506,89.255,99.751999,93.466003,99.987,99.815002
06/Nov/2024,130.554,94.256,140.815,89.64400000000001,99.488998,92.665001,99.997002,99.815002
07/Nov/2024,130.932,94.553,141.171,90.17700000000001,99.605003,92.847,99.987,99.815002
08/Nov/2024,130.525,94.312,140.852,89.221,99.575996,91.928001,99.997002,99.815002
11/Nov/2024,130.191,93.90600000000001,140.535,88.821,99.43,91.348,99.997002,99.815002
12/Nov/2024,129.97,93.78700000000001,140.345,88.387,99.125999,91.574997,99.987,99.815002
13/Nov/2024,129.949,93.458,140.391,88.134,99.314003,91.039001,99.997002,99.815002
14/Nov/2024,129.915,93.352,140.309,88.38800000000001,99.314003,90.894997,99.997002,99.815002
15/Nov/2024,129.922,93.458,140.29,88.494,99.613998,90.628998,99.990997,99.815002
18/Nov/2024,129.982,93.65000000000001,140.258,89.004,99.664001,90.679001,99.950996,99.815002
19/Nov/2024,129.944,93.61,140.209,89.027,99.751999,91.007004,99.947998,99.815002
20/Nov/2024,129.884,93.44,140.19,88.788,99.664001,90.778999,99.982002,99.815002
